"route_number","stop_index","hour","minutes"
"307","18","20","06 18 31 43 56"
"307","18","21","08 21 33 46 58"
"307","18","22","11 23 48"
"307","18","23","13"
"307","19","7","00 12 25 37 50"
"307","19","8","02 15 27 40 52"
"307","19","9","05 17 30 42 55"
"307","19","10","07 20 32 45 57"
"307","19","11","10 22 35 47"
"307","19","12","00 12 25 37 50"
"307","19","13","02 15 27 40 52"
"307","19","14","05 17 30 42 55"
"307","19","15","07 20 32 45 57"
"307","19","16","10 22 35 47"
"307","19","17","00 12 25 37 50"
"307","19","18","02 15 27 40 52"
"307","19","19","05 17 30 42 55"
"307","19","20","07 20 32 45 57"
"307","19","21","10 22 35 47"
"307","19","22","00 12 25 50"
"307","19","23","15"
"307","20","7","01 13 26 38 51"
"307","20","8","03 16 28 41 53"
"307","20","9","06 18 31 43 56"
"307","20","10","08 21 33 46 58"
"307","20","11","11 23 36 48"
"307","20","12","01 13 26 38 51"
"307","20","13","03 16 28 41 53"
"307","20","14","06 18 31 43 56"
"307","20","15","08 21 33 46 58"
"307","20","16","11 23 36 48"
"307","20","17","01 13 26 38 51"
"307","20","18","03 16 28 41 53"
"307","20","19","06 18 31 43 56"
"307","20","20","08 21 33 46 58"
"307","20","21","11 23 36 48"
"307","20","22","01 13 26 51"
"307","20","23","16"
"307","21","7","02 15 27 40 52"
"307","21","8","05 17 30 42 55"
"307","21","9","07 20 32 45 57"
"307","21","10","10 22 35 47"
"307","21","11","00 12 25 37 50"
"307","21","12","02 15 27 40 52"
"307","21","13","05 17 30 42 55"
"307","21","14","07 20 32 45 57"
"307","21","15","10 22 35 47"
"307","21","16","00 12 25 37 50"
"307","21","17","02 15 27 40 52"
"307","21","18","05 17 30 42 55"
"307","21","19","07 20 32 45 57"
"307","21","20","10 22 35 47"
"307","21","21","00 12 25 37 50"
"307","21","22","02 15 27 52"
"307","21","23","17"
"312","1","7","52"
"312","1","8","18 45"
"312","1","9","11 38"
"312","1","10","04 31 57"
"312","1","11","24 50"
"312","1","12","17 43"
"312","1","13","36"
"312","1","14","03 29 56"
"312","1","15","22 49"
"312","1","16","15 42"
"312","1","17","08 35"
"312","1","18","01 28 54"
"312","1","19","21 47"
"312","1","20","14 40"
"312","1","21","07 33"
"312","1","22","00 26 53"
"312","2","7","54"
"312","2","8","21 47"
"312","2","9","14 40"
"312","2","10","07 33"
"312","2","11","00 26 53"
"312","2","12","19 46"
"312","2","13","39"
"312","2","14","05 32 58"
"312","2","15","25 51"
"312","2","16","18 44"
"312","2","17","11 37"
"312","2","18","04 30 57"
"312","2","19","23 50"
"312","2","20","16 43"
"312","2","21","09 36"
"312","2","22","02 29 55"
"312","3","7","56"
"312","3","8","23 49"
"312","3","9","16 42"
"312","3","10","09 35"
"312","3","11","02 28 55"
"312","3","12","21 48"
"312","3","13","41"
"312","3","14","07 34"
"312","3","15","00 27 53"
"312","3","16","20 46"
"312","3","17","13 39"
"312","3","18","06 32 59"
"312","3","19","25 52"
"312","3","20","18 45"
"312","3","21","11 38"
"312","3","22","04 31 57"
"312","4","7","57"
"312","4","8","24 50"
"312","4","9","17 43"
"312","4","10","10 36"
"312","4","11","03 29 56"
"312","4","12","22 49"
"312","4","13","42"
"312","4","14","08 35"
"312","4","15","01 28 54"
"312","4","16","21 47"
"312","4","17","14 40"
"312","4","18","07 33"
"312","4","19","00 26 53"
"312","4","20","19 46"
"312","4","21","12 39"
"312","4","22","05 32 58"
"312","5","7","59"
"312","5","8","25 52"
"312","5","9","18 45"
"312","5","10","11 38"
"312","5","11","04 31 57"
"312","5","12","24 50"
"312","5","13","43"
"312","5","14","10 36"
"312","5","15","03 29 56"
"312","5","16","22 49"
"312","5","17","15 42"
"312","5","18","08 35"
"312","5","19","01 28 54"
"312","5","20","21 47"
"312","5","21","14 40"
"312","5","22","07 33"
"312","5","23","00"
"312","6","7","59"
"312","6","8","26 52"
"312","6","9","19 45"
"312","6","10","12 38"
"312","6","11","05 31 58"
"312","6","12","24 51"
"312","6","13","44"
"312","6","14","10 37"
"312","6","15","03 30 56"
"312","6","16","23 49"
"312","6","17","16 42"
"312","6","18","09 35"
"312","6","19","02 28 55"
"312","6","20","21 48"
"312","6","21","14 41"
"312","6","22","07 34"
"312","6","23","00"
"312","7","8","01 27 54"
"312","7","9","20 47"
"312","7","10","13 40"
"312","7","11","06 33 59"
"312","7","12","26 52"
"312","7","13","45"
"312","7","14","12 38"
"312","7","15","05 31 58"
"312","7","16","24 51"
"312","7","17","17 44"
"312","7","18","10 37"
"312","7","19","03 30 56"
"312","7","20","23 49"
"312","7","21","16 42"
"312","7","22","09 35"
"312","7","23","02"
"312","8","8","02 28 55"
"312","8","9","21 48"
"312","8","10","14 41"
"312","8","11","07 34"
"312","8","12","00 27 53"
"312","8","13","46"
"312","8","14","13 39"
"312","8","15","06 32 59"
"312","8","16","25 52"
"312","8","17","18 45"
"312","8","18","11 38"
"312","8","19","04 31 57"
"312","8","20","24 50"
"312","8","21","17 43"
"312","8","22","10 36"
"312","8","23","03"
"312","9","8","04 31 57"
"312","9","9","24 50"
"312","9","10","17 43"
"312","9","11","10 36"
"312","9","12","03 29 56"
"312","9","13","49"
"312","9","14","15 42"
"312","9","15","08 35"
"312","9","16","01 28 54"
"312","9","17","21 47"
"312","9","18","14 40"
"312","9","19","07 33"
"312","9","20","00 26 53"
"312","9","21","19 46"
"312","9","22","12 39"
"312","9","23","05"
"312","10","8","05 31 58"
"312","10","9","24 51"
"312","10","10","17 44"
"312","10","11","10 37"
"312","10","12","03 30 56"
"312","10","13","49"
"312","10","14","16 42"
"312","10","15","09 35"
"312","10","16","02 28 55"
"312","10","17","21 48"
"312","10","18","14 41"
"312","10","19","07 34"
"312","10","20","00 27 53"
"312","10","21","20 46"
"312","10","22","13 39"
"312","10","23","06"
"312","11","8","06 32 59"
"312","11","9","25 52"
"312","11","10","18 45"
"312","11","11","11 38"
"312","11","12","04 31 57"
"312","11","13","50"
"312","11","14","17 43"
"312","11","15","10 36"
"312","11","16","03 29 56"
"312","11","17","22 49"
"312","11","18","15 42"
"312","11","19","08 35"
"312","11","20","01 28 54"
"312","11","21","21 47"
"312","11","22","14 40"
"312","11","23","07"
"312","12","8","07 34"
"312","12","9","00 27 53"
"312","12","10","20 46"
"312","12","11","13 39"
"312","12","12","06 32 59"
"312","12","13","52"
"312","12","14","18 45"
"312","12","15","11 38"
"312","12","16","04 31 57"
"312","12","17","24 50"
"312","12","18","17 43"
"312","12","19","10 36"
"312","12","20","03 29 56"
"312","12","21","22 49"
"312","12","22","15 42"
"312","12","23","08"
"312","13","8","08 35"
"312","13","9","01 28 54"
"312","13","10","21 47"
"312","13","11","14 40"
"312","13","12","07 33"
"312","13","13","00 53"
"312","13","14","19 46"
"312","13","15","12 39"
"312","13","16","05 32 58"
"312","13","17","25 51"
"312","13","18","18 44"
"312","13","19","11 37"
"312","13","20","04 30 57"
"312","13","21","23 50"
"312","13","22","16 43"
"312","13","23","09"
"312","14","8","10 36"
"312","14","9","03 29 56"
"312","14","10","22 49"
"312","14","11","15 42"
"312","14","12","08 35"
"312","14","13","01 54"
"312","14","14","21 47"
"312","14","15","14 40"
"312","14","16","07 33"
"312","14","17","00 26 53"
"312","14","18","19 46"
"312","14","19","12 39"
"312","14","20","05 32 58"
"312","14","21","25 51"
"312","14","22","18 44"
"312","14","23","11"
"312","15","8","11 38"
"312","15","9","04 31 57"
"312","15","10","24 50"
"312","15","11","17 43"
"312","15","12","10 36"
"312","15","13","03 56"
"312","15","14","22 49"
"312","15","15","15 42"
"312","15","16","08 35"
"312","15","17","01 28 54"
"312","15","18","21 47"
"312","15","19","14 40"
"312","15","20","07 33"
"312","15","21","00 26 53"
"312","15","22","19 46"
"312","15","23","12"
"312","16","8","14 40"
"312","16","9","07 33"
"312","16","10","00 26 53"
"312","16","11","19 46"
"312","16","12","12 39"
"312","16","13","05 58"
"312","16","14","25 51"
"312","16","15","18 44"
"312","16","16","11 37"
"312","16","17","04 30 57"
"312","16","18","23 50"
"312","16","19","16 43"
"312","16","20","09 36"
"312","16","21","02 29 55"
"312","16","22","22 48"
"312","16","23","15"
"312","17","8","16 42"
"312","17","9","09 35"
"312","17","10","02 28 55"
"312","17","11","21 48"
"312","17","12","14 41"
"312","17","13","07"
"312","17","14","00 27 53"
"312","17","15","20 46"
"312","17","16","13 39"
"312","17","17","06 32 59"
"312","17","18","25 52"
"312","17","19","18 45"
"312","17","20","11 38"
"312","17","21","04 31 57"
"312","17","22","24 50"
"312","17","23","17"
"312","18","8","17 43"
"312","18","9","10 36"
"312","18","10","03 29 56"
"312","18","11","22 49"
"312","18","12","15 42"
"312","18","13","08"
"312","18","14","01 28 54"
"312","18","15","21 47"
"312","18","16","14 40"
"312","18","17","07 33"
"312","18","18","00 26 53"
"312","18","19","19 46"
"312","18","20","12 39"
"312","18","21","05 32 58"
"312","18","22","25 51"
"312","18","23","18"
"312","19","8","19 45"
"312","19","9","12 38"
"312","19","10","05 31 58"
"312","19","11","24 51"
"312","19","12","17 44"
"312","19","13","10"
"312","19","14","03 30 56"
"312","19","15","23 49"
"312","19","16","16 42"
"312","19","17","09 35"
"312","19","18","02 28 55"
"312","19","19","21 48"
"312","19","20","14 41"
"312","19","21","07 34"
"312","19","22","00 27 53"
"312","19","23","20"
"312","20","8","21 47"
"312","20","9","14 40"
"312","20","10","07 33"
"312","20","11","00 26 53"
"312","20","12","19 46"
"312","20","13","12"
"312","20","14","05 32 58"
"312","20","15","25 51"
"312","20","16","18 44"
"312","20","17","11 37"
"312","20","18","04 30 57"
"312","20","19","23 50"
"312","20","20","16 43"
"312","20","21","09 36"
"312","20","22","02 29 55"
"312","20","23","22"
"312","21","8","22 48"
"312","21","9","15 41"
"312","21","10","08 34"
"312","21","11","01 27 54"
"312","21","12","20 47"
"312","21","13","13"
"312","21","14","06 33 59"
"312","21","15","26 52"
"312","21","16","19 45"
"312","21","17","12 38"
"312","21","18","05 31 58"
"312","21","19","24 51"
"312","21","20","17 44"
"312","21","21","10 37"
"312","21","22","03 30 56"
"312","21","23","23"
"312","22","8","25 51"
"312","22","9","18 44"
"312","22","10","11 37"
"312","22","11","04 30 57"
"312","22","12","23 50"
"312","22","13","16"
"312","22","14","09 36"
"312","22","15","02 29 55"
"312","22","16","22 48"
"312","22","17","15 41"
"312","22","18","08 34"
"312","22","19","01 27 54"
"312","22","20","20 47"
"312","22","21","13 40"
"312","22","22","06 33 59"
"312","22","23","26"
"312","23","8","27 53"
"312","23","9","20 46"
"312","23","10","13 39"
"312","23","11","06 32 59"
"312","23","12","25 52"
"312","23","13","18"
"312","23","14","11 38"
"312","23","15","04 31 57"
"312","23","16","24 50"
"312","23","17","17 43"
"312","23","18","10 36"
"312","23","19","03 29 56"
"312","23","20","22 49"
"312","23","21","15 42"
"312","23","22","08 35"
"312","23","23","01 28"
"312","24","8","28 55"
"312","24","9","21 48"
"312","24","10","14 41"
"312","24","11","07 34"
"312","24","12","00 27 53"
"312","24","13","20"
"312","24","14","13 39"
"312","24","15","06 32 59"
"312","24","16","25 52"
"312","24","17","18 45"
"312","24","18","11 38"
"312","24","19","04 31 57"
"312","24","20","24 50"
"312","24","21","17 43"
"312","24","22","10 36"
"312","24","23","03 29"
"312","25","8","32 58"
"312","25","9","25 51"
"312","25","10","18 44"
"312","25","11","11 37"
"312","25","12","04 30 57"
"312","25","13","23"
"312","25","14","16 43"
"312","25","15","09 36"
"312","25","16","02 29 55"
"312","25","17","22 48"
"312","25","18","15 41"
"312","25","19","08 34"
"312","25","20","01 27 54"
"312","25","21","20 47"
"312","25","22","13 40"
"312","25","23","06 33"
"312","26","8","33 59"
"312","26","9","26 52"
"312","26","10","19 45"
"312","26","11","12 38"
"312","26","12","05 31 58"
"312","26","13","24"
"312","26","14","17 44"
"312","26","15","10 37"
"312","26","16","03 30 56"
"312","26","17","23 49"
"312","26","18","16 42"
"312","26","19","09 35"
"312","26","20","02 28 55"
"312","26","21","21 48"
"312","26","22","14 41"
"312","26","23","07 34"
"312","27","8","34"
"312","27","9","00 27 53"
"312","27","10","20 46"
"312","27","11","13 39"
"312","27","12","06 32 59"
"312","27","13","25"
"312","27","14","18 45"
"312","27","15","11 38"
"312","27","16","04 31 57"
"312","27","17","24 50"
"312","27","18","17 43"
"312","27","19","10 36"
"312","27","20","03 29 56"
"312","27","21","22 49"
"312","27","22","15 42"
"312","27","23","08 35"
"312","28","8","35"
"312","28","9","01 28 54"
"312","28","10","21 47"
"312","28","11","14 40"
"312","28","12","07 33"
"312","28","13","00 26"
"312","28","14","19 46"
"312","28","15","12 39"
"312","28","16","05 32 58"
"312","28","17","25 51"
"312","28","18","18 44"
"312","28","19","11 37"
"312","28","20","04 30 57"
"312","28","21","23 50"
"312","28","22","16 43"
"312","28","23","09 36"
"312","29","8","35"
"312","29","9","02 28 55"
"312","29","10","21 48"
"312","29","11","14 41"
"312","29","12","07 34"
"312","29","13","00 27"
"312","29","14","20 46"
"312","29","15","13 39"
"312","29","16","06 32 59"
"312","29","17","25 52"
"312","29","18","18 45"
"312","29","19","11 38"
"312","29","20","04 31 57"
"312","29","21","24 50"
"312","29","22","17 43"
"312","29","23","10 36"
"312","30","8","36"
"312","30","9","02 29 55"
"312","30","10","22 48"
"312","30","11","15 41"
"312","30","12","08 34"
"312","30","13","01 27"
"312","30","14","20 47"
"312","30","15","13 40"
"312","30","16","06 33 59"
"312","30","17","26 52"
"312","30","18","19 45"
"312","30","19","12 38"
"312","30","20","05 31 58"
"312","30","21","24 51"
"312","30","22","17 44"
"312","30","23","10 37"
"312","31","8","37"
"312","31","9","03 30 56"
"312","31","10","23 49"
"312","31","11","16 42"
"312","31","12","09 35"
"312","31","13","02 28"
"312","31","14","21 48"
"312","31","15","14 41"
"312","31","16","07 34"
"312","31","17","00 27 53"
"312","31","18","20 46"
"312","31","19","13 39"
"312","31","20","06 32 59"
"312","31","21","25 52"
"312","31","22","18 45"
"312","31","23","11 38"
"312","32","8","37"
"312","32","9","04 30 57"
"312","32","10","23 50"
"312","32","11","16 43"
"312","32","12","09 36"
"312","32","13","02 29"
"312","32","14","22 48"
"312","32","15","15 41"
"312","32","16","08 34"
"312","32","17","01 27 54"
"312","32","18","20 47"
"312","32","19","13 40"
"312","32","20","06 33 59"
"312","32","21","26 52"
"312","32","22","19 45"
"312","32","23","12 38"
"312","33","8","38"
"312","33","9","04 31 57"
"312","33","10","24 50"
"312","33","11","17 43"
"312","33","12","10 36"
"312","33","13","03 29"
"312","33","14","22 49"
"312","33","15","15 42"
"312","33","16","08 35"
"312","33","17","01 28 54"
"312","33","18","21 47"
"312","33","19","14 40"
"312","33","20","07 33"
"312","33","21","00 26 53"
"312","33","22","19 46"
"312","33","23","12 39"
"312","34","8","38"
"312","34","9","05 31 58"
"312","34","10","24 51"
"312","34","11","17 44"
"312","34","12","10 37"
"312","34","13","03 30"
"312","34","14","23 49"
"312","34","15","16 42"
"312","34","16","09 35"
"312","34","17","02 28 55"
"312","34","18","21 48"
"312","34","19","14 41"
"312","34","20","07 34"
"312","34","21","00 27 53"
"312","34","22","20 46"
"312","34","23","13 39"
"312","35","8","39"
"312","35","9","05 32 58"
"312","35","10","25 51"
"312","35","11","18 44"
"312","35","12","11 37"
"312","35","13","04 30"
"312","35","14","23 50"
"312","35","15","16 43"
"312","35","16","09 36"
"312","35","17","02 29 55"
"312","35","18","22 48"
"312","35","19","15 41"
"312","35","20","08 34"
"312","35","21","01 27 54"
"312","35","22","20 47"
"312","35","23","13 40"
"312","36","8","39"
"312","36","9","05 32 58"
"312","36","10","25 51"
"312","36","11","18 44"
"312","36","12","11 37"
"312","36","13","04 30"
"312","36","14","23 50"
"312","36","15","16 43"
"312","36","16","09 36"
"312","36","17","02 29 55"
"312","36","18","22 48"
"312","36","19","15 41"
"312","36","20","08 34"
"312","36","21","01 27 54"
"312","36","22","20 47"
"312","36","23","13 40"
"312","37","8","39"
"312","37","9","06 32 59"
"312","37","10","25 52"
"312","37","11","18 45"
"312","37","12","11 38"
"312","37","13","04 31"
"312","37","14","24 50"
"312","37","15","17 43"
"312","37","16","10 36"
"312","37","17","03 29 56"
"312","37","18","22 49"
"312","37","19","15 42"
"312","37","20","08 35"
"312","37","21","01 28 54"
"312","37","22","21 47"
"312","37","23","14 40"
"312","38","8","40"
"312","38","9","06 33 59"
"312","38","10","26 52"
"312","38","11","19 45"
"312","38","12","12 38"
"312","38","13","05 31"
"312","38","14","24 51"
"312","38","15","17 44"
"312","38","16","10 37"
"312","38","17","03 30 56"
"312","38","18","23 49"
"312","38","19","16 42"
"312","38","20","09 35"
"312","38","21","02 28 55"
"312","38","22","21 48"
"312","38","23","14 41"
"312","39","8","40"
"312","39","9","06 33 59"
"312","39","10","26 52"
"312","39","11","19 45"
"312","39","12","12 38"
"312","39","13","05 31"
"312","39","14","24 51"
"312","39","15","17 44"
"312","39","16","10 37"
"312","39","17","03 30 56"
"312","39","18","23 49"
"312","39","19","16 42"
"312","39","20","09 35"
"312","39","21","02 28 55"
"312","39","22","21 48"
"312","39","23","14 41"
"312","40","8","41"
"312","40","9","07 34"
"312","40","10","00 27 53"
"312","40","11","20 46"
"312","40","12","13 39"
"312","40","13","06 32"
"312","40","14","25 52"
"312","40","15","18 45"
"312","40","16","11 38"
"312","40","17","04 31 57"
"312","40","18","24 50"
"312","40","19","17 43"
"312","40","20","10 36"
"312","40","21","03 29 56"
"312","40","22","22 49"
"312","40","23","15 42"
"314","1","7","28 42 56"
"314","1","8","10 24 38 52"
"314","1","9","06 20 34 48"
"314","1","10","02 16 30 44 58"
"314","1","11","12 26 40 54"
"314","1","12","08 22 36 50"
"314","1","13","04 18 32 46"
"314","1","14","00 14 28 42 56"
"314","1","15","10 24 38"
"314","1","16","12 26 40 54"
"314","1","17","08 22 36 50"
"314","1","18","04 18 32 46"
"314","1","19","00 14 28 42 56"
"314","1","20","10 24 38 52"
"314","1","21","06 20 34 48"
"314","1","22","02 16 30 44 58"
"314","2","7","30 44 58"
"314","2","8","12 26 40 54"
"314","2","9","08 22 36 50"
"314","2","10","04 18 32 46"
"314","2","11","00 14 28 42 56"
"314","2","12","10 24 38 52"
"314","2","13","06 20 34 48"
"314","2","14","02 16 30 44 58"
"314","2","15","12 26 40"
"314","2","16","14 28 42 56"
"314","2","17","10 24 38 52"
"314","2","18","06 20 34 48"
"314","2","19","02 16 30 44 58"
"314","2","20","12 26 40 54"
"314","2","21","08 22 36 50"
"314","2","22","04 18 32 46"
"314","2","23","00"
"314","3","7","32 46"
"314","3","8","00 14 28 42 56"
"314","3","9","10 24 38 52"
"314","3","10","06 20 34 48"
"314","3","11","02 16 30 44 58"
"314","3","12","12 26 40 54"
"314","3","13","08 22 36 50"
"314","3","14","04 18 32 46"
"314","3","15","00 14 28 42"
"314","3","16","16 30 44 58"
"314","3","17","12 26 40 54"
"314","3","18","08 22 36 50"
"314","3","19","04 18 32 46"
"314","3","20","00 14 28 42 56"
"314","3","21","10 24 38 52"
"314","3","22","06 20 34 48"
"314","3","23","02"
"314","4","7","33 47"
"314","4","8","01 15 29 43 57"
"314","4","9","11 25 39 53"
"314","4","10","07 21 35 49"
"314","4","11","03 17 31 45 59"
"314","4","12","13 27 41 55"
"314","4","13","09 23 37 51"
"314","4","14","05 19 33 47"
"314","4","15","01 15 29 43"
"314","4","16","17 31 45 59"
"314","4","17","13 27 41 55"
"314","4","18","09 23 37 51"
"314","4","19","05 19 33 47"
"314","4","20","01 15 29 43 57"
"314","4","21","11 25 39 53"
"314","4","22","07 21 35 49"
"314","4","23","03"
"314","5","7","35 49"
"314","5","8","03 17 31 45 59"
"314","5","9","13 27 41 55"
"314","5","10","09 23 37 51"
"314","5","11","05 19 33 47"
"314","5","12","01 15 29 43 57"
"314","5","13","11 25 39 53"
"314","5","14","07 21 35 49"
"314","5","15","03 17 31 45"
"314","5","16","19 33 47"
"314","5","17","01 15 29 43 57"
"314","5","18","11 25 39 53"
"314","5","19","07 21 35 49"
"314","5","20","03 17 31 45 59"
"314","5","21","13 27 41 55"
"314","5","22","09 23 37 51"
"314","5","23","05"
"314","6","7","36 50"
"314","6","8","04 18 32 46"
"314","6","9","00 14 28 42 56"
"314","6","10","10 24 38 52"
"314","6","11","06 20 34 48"
"314","6","12","02 16 30 44 58"
"314","6","13","12 26 40 54"
"314","6","14","08 22 36 50"
"314","6","15","04 18 32 46"
"314","6","16","20 34 48"
"314","6","17","02 16 30 44 58"
"314","6","18","12 26 40 54"
"314","6","19","08 22 36 50"
"314","6","20","04 18 32 46"
"314","6","21","00 14 28 42 56"
"314","6","22","10 24 38 52"
"314","6","23","06"
"314","7","7","38 52"
"314","7","8","06 20 34 48"
"314","7","9","02 16 30 44 58"
"314","7","10","12 26 40 54"
"314","7","11","08 22 36 50"
"314","7","12","04 18 32 46"
"314","7","13","00 14 28 42 56"
"314","7","14","10 24 38 52"
"314","7","15","06 20 34 48"
"314","7","16","22 36 50"
"314","7","17","04 18 32 46"
"314","7","18","00 14 28 42 56"
"314","7","19","10 24 38 52"
"314","7","20","06 20 34 48"
"314","7","21","02 16 30 44 58"
"314","7","22","12 26 40 54"
"314","7","23","08"
"314","8","7","40 54"
"314","8","8","08 22 36 50"
"314","8","9","04 18 32 46"
"314","8","10","00 14 28 42 56"
"314","8","11","10 24 38 52"
"314","8","12","06 20 34 48"
"314","8","13","02 16 30 44 58"
"314","8","14","12 26 40 54"
"314","8","15","08 22 36 50"
"314","8","16","24 38 52"
"314","8","17","06 20 34 48"
"314","8","18","02 16 30 44 58"
"314","8","19","12 26 40 54"
"314","8","20","08 22 36 50"
"314","8","21","04 18 32 46"
"314","8","22","00 14 28 42 56"
"314","8","23","10"
"314","9","7","41 55"
"314","9","8","09 23 37 51"
"314","9","9","05 19 33 47"
"314","9","10","01 15 29 43 57"
"314","9","11","11 25 39 53"
"314","9","12","07 21 35 49"
"314","9","13","03 17 31 45 59"
"314","9","14","13 27 41 55"
"314","9","15","09 23 37 51"
"314","9","16","25 39 53"
"314","9","17","07 21 35 49"
"314","9","18","03 17 31 45 59"
"314","9","19","13 27 41 55"
"314","9","20","09 23 37 51"
"314","9","21","05 19 33 47"
"314","9","22","01 15 29 43 57"
"314","9","23","11"
"314","10","7","43 57"
"314","10","8","11 25 39 53"
"314","10","9","07 21 35 49"
"314","10","10","03 17 31 45 59"
"314","10","11","13 27 41 55"
"314","10","12","09 23 37 51"
"314","10","13","05 19 33 47"
"314","10","14","01 15 29 43 57"
"314","10","15","11 25 39 53"
"314","10","16","27 41 55"
"314","10","17","09 23 37 51"
"314","10","18","05 19 33 47"
"314","10","19","01 15 29 43 57"
"314","10","20","11 25 39 53"
"314","10","21","07 21 35 49"
"314","10","22","03 17 31 45 59"
"314","10","23","13"
"314","11","7","44 58"
"314","11","8","12 26 40 54"
"314","11","9","08 22 36 50"
"314","11","10","04 18 32 46"
"314","11","11","00 14 28 42 56"
"314","11","12","10 24 38 52"
"314","11","13","06 20 34 48"
"314","11","14","02 16 30 44 58"
"314","11","15","12 26 40 54"
"314","11","16","28 42 56"
"314","11","17","10 24 38 52"
"314","11","18","06 20 34 48"
"314","11","19","02 16 30 44 58"
"314","11","20","12 26 40 54"
"314","11","21","08 22 36 50"
"314","11","22","04 18 32 46"
"314","11","23","00 14"
"314","12","7","44 58"
"314","12","8","12 26 40 54"
"314","12","9","08 22 36 50"
"314","12","10","04 18 32 46"
"314","12","11","00 14 28 42 56"
"314","12","12","10 24 38 52"
"314","12","13","06 20 34 48"
"314","12","14","02 16 30 44 58"
"314","12","15","12 26 40 54"
"314","12","16","28 42 56"
"314","12","17","10 24 38 52"
"314","12","18","06 20 34 48"
"314","12","19","02 16 30 44 58"
"314","12","20","12 26 40 54"
"314","12","21","08 22 36 50"
"314","12","22","04 18 32 46"
"314","12","23","00 14"
"314","13","7","45 59"
"314","13","8","13 27 41 55"
"314","13","9","09 23 37 51"
"314","13","10","05 19 33 47"
"314","13","11","01 15 29 43 57"
"314","13","12","11 25 39 53"
"314","13","13","07 21 35 49"
"314","13","14","03 17 31 45 59"
"314","13","15","13 27 41 55"
"314","13","16","29 43 57"
"314","13","17","11 25 39 53"
"314","13","18","07 21 35 49"
"314","13","19","03 17 31 45 59"
"314","13","20","13 27 41 55"
"314","13","21","09 23 37 51"
"314","13","22","05 19 33 47"
"314","13","23","01 15"
"314","14","7","47"
"314","14","8","01 15 29 43 57"
"314","14","9","11 25 39 53"
"314","14","10","07 21 35 49"
"314","14","11","03 17 31 45 59"
"314","14","12","13 27 41 55"
"314","14","13","09 23 37 51"
"314","14","14","05 19 33 47"
"314","14","15","01 15 29 43 57"
"314","14","16","31 45 59"
"314","14","17","13 27 41 55"
"314","14","18","09 23 37 51"
"314","14","19","05 19 33 47"
"314","14","20","01 15 29 43 57"
"314","14","21","11 25 39 53"
"314","14","22","07 21 35 49"
"314","14","23","03 17"
"314","15","7","48"
"314","15","8","02 16 30 44 58"
"314","15","9","12 26 40 54"
"314","15","10","08 22 36 50"
"314","15","11","04 18 32 46"
"314","15","12","00 14 28 42 56"
"314","15","13","10 24 38 52"
"314","15","14","06 20 34 48"
"314","15","15","02 16 30 44 58"
"314","15","16","32 46"
"314","15","17","00 14 28 42 56"
"314","15","18","10 24 38 52"
"314","15","19","06 20 34 48"
"314","15","20","02 16 30 44 58"
"314","15","21","12 26 40 54"
"314","15","22","08 22 36 50"
"314","15","23","04 18"
"314","16","7","49"
"314","16","8","03 17 31 45 59"
"314","16","9","13 27 41 55"
"314","16","10","09 23 37 51"
"314","16","11","05 19 33 47"
"314","16","12","01 15 29 43 57"
"314","16","13","11 25 39 53"
"314","16","14","07 21 35 49"
"314","16","15","03 17 31 45 59"
"314","16","16","33 47"
"314","16","17","01 15 29 43 57"
"314","16","18","11 25 39 53"
"314","16","19","07 21 35 49"
"314","16","20","03 17 31 45 59"
"314","16","21","13 27 41 55"
"314","16","22","09 23 37 51"
"314","16","23","05 19"
"314","17","7","50"
"314","17","8","04 18 32 46"
"314","17","9","00 14 28 42 56"
"314","17","10","10 24 38 52"
"314","17","11","06 20 34 48"
"314","17","12","02 16 30 44 58"
"314","17","13","12 26 40 54"
"314","17","14","08 22 36 50"
"314","17","15","04 18 32 46"
"314","17","16","00 34 48"
"314","17","17","02 16 30 44 58"
"314","17","18","12 26 40 54"
"314","17","19","08 22 36 50"
"314","17","20","04 18 32 46"
"314","17","21","00 14 28 42 56"
"314","17","22","10 24 38 52"
"314","17","23","06 20"
"314","18","7","56"
"314","18","8","10 24 38 52"
"314","18","9","06 20 34 48"
"314","18","10","02 16 30 44 58"
"314","18","11","12 26 40 54"
"314","18","12","08 22 36 50"
"314","18","13","04 18 32 46"
"314","18","14","00 14 28 42 56"
"314","18","15","10 24 38 52"
"314","18","16","06 40 54"
"314","18","17","08 22 36 50"
"314","18","18","04 18 32 46"
"314","18","19","00 14 28 42 56"
"314","18","20","10 24 38 52"
"314","18","21","06 20 34 48"
"314","18","22","02 16 30 44 58"
"314","18","23","12 26"
"314","19","7","58"
"314","19","8","12 26 40 54"
"314","19","9","08 22 36 50"
"314","19","10","04 18 32 46"
"314","19","11","00 14 28 42 56"
"314","19","12","10 24 38 52"
"314","19","13","06 20 34 48"
"314","19","14","02 16 30 44 58"
"314","19","15","12 26 40 54"
"314","19","16","08 42 56"
"314","19","17","10 24 38 52"
"314","19","18","06 20 34 48"
"314","19","19","02 16 30 44 58"
"314","19","20","12 26 40 54"
"314","19","21","08 22 36 50"
"314","19","22","04 18 32 46"
"314","19","23","00 14 28"
"314","20","7","59"
"314","20","8","13 27 41 55"
"314","20","9","09 23 37 51"
"314","20","10","05 19 33 47"
"314","20","11","01 15 29 43 57"
"314","20","12","11 25 39 53"
"314","20","13","07 21 35 49"
